"Bezirk";"Bez-Name";"Ortsteil";"Ortst-Name";"Geschl";"Staatsangeh";"Altersgr";"Häufigkeit"
"01";"Mitte";"0101";"Mitte";"1";"A";"00_05";292,00
"01";"Mitte";"0101";"Mitte";"1";"A";"05_10";233,00
"01";"Mitte";"0101";"Mitte";"1";"A";"10_15";175,00
"01";"Mitte";"0101";"Mitte";"1";"A";"15_20";244,00
"01";"Mitte";"0101";"Mitte";"1";"A";"20_25";826,00
"01";"Mitte";"0101";"Mitte";"1";"A";"25_30";1825,00
"01";"Mitte";"0101";"Mitte";"1";"A";"30_35";1894,00
"01";"Mitte";"0101";"Mitte";"1";"A";"35_40";1447,00
"01";"Mitte";"0101";"Mitte";"1";"A";"40_45";1116,00
"01";"Mitte";"0101";"Mitte";"1";"A";"45_50";852,00
"01";"Mitte";"0101";"Mitte";"1";"A";"50_55";571,00
"01";"Mitte";"0101";"Mitte";"1";"A";"55_60";331,00
"01";"Mitte";"0101";"Mitte";"1";"A";"60_65";247,00
"01";"Mitte";"0101";"Mitte";"1";"A";"65_70";179,00
"01";"Mitte";"0101";"Mitte";"1";"A";"70_75";93,00
"01";"Mitte";"0101";"Mitte";"1";"A";"75_80";52,00
"01";"Mitte";"0101";"Mitte";"1";"A";"80_85";42,00
"01";"Mitte";"0101";"Mitte";"1";"A";"85_90";21,00
"01";"Mitte";"0101";"Mitte";"1";"A";"90_95";6,00
"01";"Mitte";"0101";"Mitte";"1";"D";"00_05";1930,00
"01";"Mitte";"0101";"Mitte";"1";"D";"05_10";1503,00
"01";"Mitte";"0101";"Mitte";"1";"D";"10_15";1074,00
"01";"Mitte";"0101";"Mitte";"1";"D";"15_20";832,00
"01";"Mitte";"0101";"Mitte";"1";"D";"20_25";1300,00
"01";"Mitte";"0101";"Mitte";"1";"D";"25_30";2855,00
"01";"Mitte";"0101";"Mitte";"1";"D";"30_35";3316,00
"01";"Mitte";"0101";"Mitte";"1";"D";"35_40";3456,00
"01";"Mitte";"0101";"Mitte";"1";"D";"40_45";3092,00
"01";"Mitte";"0101";"Mitte";"1";"D";"45_50";3383,00
"01";"Mitte";"0101";"Mitte";"1";"D";"50_55";2706,00
"01";"Mitte";"0101";"Mitte";"1";"D";"55_60";1911,00
"01";"Mitte";"0101";"Mitte";"1";"D";"60_65";1607,00
"01";"Mitte";"0101";"Mitte";"1";"D";"65_70";1082,00
"01";"Mitte";"0101";"Mitte";"1";"D";"70_75";1461,00
"01";"Mitte";"0101";"Mitte";"1";"D";"75_80";1293,00
"01";"Mitte";"0101";"Mitte";"1";"D";"80_85";833,00
"01";"Mitte";"0101";"Mitte";"1";"D";"85_90";341,00
"01";"Mitte";"0101";"Mitte";"1";"D";"90_95";89,00
"01";"Mitte";"0101";"Mitte";"1";"D";"95 und älter";9,00
"01";"Mitte";"0101";"Mitte";"2";"A";"00_05";294,00
"01";"Mitte";"0101";"Mitte";"2";"A";"05_10";201,00
"01";"Mitte";"0101";"Mitte";"2";"A";"10_15";193,00
"01";"Mitte";"0101";"Mitte";"2";"A";"15_20";240,00
"01";"Mitte";"0101";"Mitte";"2";"A";"20_25";1092,00
"01";"Mitte";"0101";"Mitte";"2";"A";"25_30";2030,00
"01";"Mitte";"0101";"Mitte";"2";"A";"30_35";1879,00
"01";"Mitte";"0101";"Mitte";"2";"A";"35_40";1296,00
"01";"Mitte";"0101";"Mitte";"2";"A";"40_45";948,00
"01";"Mitte";"0101";"Mitte";"2";"A";"45_50";637,00
"01";"Mitte";"0101";"Mitte";"2";"A";"50_55";418,00
"01";"Mitte";"0101";"Mitte";"2";"A";"55_60";315,00
"01";"Mitte";"0101";"Mitte";"2";"A";"60_65";216,00
"01";"Mitte";"0101";"Mitte";"2";"A";"65_70";177,00
"01";"Mitte";"0101";"Mitte";"2";"A";"70_75";72,00
"01";"Mitte";"0101";"Mitte";"2";"A";"75_80";58,00
"01";"Mitte";"0101";"Mitte";"2";"A";"80_85";21,00
"01";"Mitte";"0101";"Mitte";"2";"A";"85_90";15,00
"01";"Mitte";"0101";"Mitte";"2";"A";"90_95";3,00
"01";"Mitte";"0101";"Mitte";"2";"D";"00_05";1880,00
"01";"Mitte";"0101";"Mitte";"2";"D";"05_10";1463,00
"01";"Mitte";"0101";"Mitte";"2";"D";"10_15";1052,00
"01";"Mitte";"0101";"Mitte";"2";"D";"15_20";882,00
"01";"Mitte";"0101";"Mitte";"2";"D";"20_25";1424,00
"01";"Mitte";"0101";"Mitte";"2";"D";"25_30";2951,00
"01";"Mitte";"0101";"Mitte";"2";"D";"30_35";3273,00
"01";"Mitte";"0101";"Mitte";"2";"D";"35_40";2921,00
"01";"Mitte";"0101";"Mitte";"2";"D";"40_45";2437,00
"01";"Mitte";"0101";"Mitte";"2";"D";"45_50";2604,00
"01";"Mitte";"0101";"Mitte";"2";"D";"50_55";2287,00
"01";"Mitte";"0101";"Mitte";"2";"D";"55_60";1795,00
"01";"Mitte";"0101";"Mitte";"2";"D";"60_65";1639,00
"01";"Mitte";"0101";"Mitte";"2";"D";"65_70";1200,00
"01";"Mitte";"0101";"Mitte";"2";"D";"70_75";2016,00
"01";"Mitte";"0101";"Mitte";"2";"D";"75_80";1853,00
"01";"Mitte";"0101";"Mitte";"2";"D";"80_85";1114,00
"01";"Mitte";"0101";"Mitte";"2";"D";"85_90";570,00
"01";"Mitte";"0101";"Mitte";"2";"D";"90_95";234,00
"01";"Mitte";"0101";"Mitte";"2";"D";"95 und älter";48,00
"01";"Mitte";"0102";"Moabit";"1";"A";"00_05";261,00
"01";"Mitte";"0102";"Moabit";"1";"A";"05_10";262,00
"01";"Mitte";"0102";"Moabit";"1";"A";"10_15";221,00
"01";"Mitte";"0102";"Moabit";"1";"A";"15_20";429,00
"01";"Mitte";"0102";"Moabit";"1";"A";"20_25";1081,00
"01";"Mitte";"0102";"Moabit";"1";"A";"25_30";1573,00
"01";"Mitte";"0102";"Moabit";"1";"A";"30_35";1478,00
"01";"Mitte";"0102";"Moabit";"1";"A";"35_40";1200,00
"01";"Mitte";"0102";"Moabit";"1";"A";"40_45";1107,00
"01";"Mitte";"0102";"Moabit";"1";"A";"45_50";990,00
"01";"Mitte";"0102";"Moabit";"1";"A";"50_55";839,00
"01";"Mitte";"0102";"Moabit";"1";"A";"55_60";546,00
"01";"Mitte";"0102";"Moabit";"1";"A";"60_65";350,00
"01";"Mitte";"0102";"Moabit";"1";"A";"65_70";356,00
"01";"Mitte";"0102";"Moabit";"1";"A";"70_75";279,00
"01";"Mitte";"0102";"Moabit";"1";"A";"75_80";197,00
"01";"Mitte";"0102";"Moabit";"1";"A";"80_85";65,00
"01";"Mitte";"0102";"Moabit";"1";"A";"85_90";15,00
"01";"Mitte";"0102";"Moabit";"1";"A";"90_95";9,00
"01";"Mitte";"0102";"Moabit";"1";"D";"00_05";1520,00
"01";"Mitte";"0102";"Moabit";"1";"D";"05_10";1235,00
"01";"Mitte";"0102";"Moabit";"1";"D";"10_15";1102,00
"01";"Mitte";"0102";"Moabit";"1";"D";"15_20";1120,00
"01";"Mitte";"0102";"Moabit";"1";"D";"20_25";2233,00
"01";"Mitte";"0102";"Moabit";"1";"D";"25_30";3240,00
"01";"Mitte";"0102";"Moabit";"1";"D";"30_35";2795,00
"01";"Mitte";"0102";"Moabit";"1";"D";"35_40";1971,00
"01";"Mitte";"0102";"Moabit";"1";"D";"40_45";1737,00
"01";"Mitte";"0102";"Moabit";"1";"D";"45_50";2125,00
"01";"Mitte";"0102";"Moabit";"1";"D";"50_55";2240,00
"01";"Mitte";"0102";"Moabit";"1";"D";"55_60";1759,00
"01";"Mitte";"0102";"Moabit";"1";"D";"60_65";1468,00
"01";"Mitte";"0102";"Moabit";"1";"D";"65_70";1107,00
"01";"Mitte";"0102";"Moabit";"1";"D";"70_75";996,00
"01";"Mitte";"0102";"Moabit";"1";"D";"75_80";712,00
"01";"Mitte";"0102";"Moabit";"1";"D";"80_85";320,00
"01";"Mitte";"0102";"Moabit";"1";"D";"85_90";136,00
"01";"Mitte";"0102";"Moabit";"1";"D";"90_95";30,00
"01";"Mitte";"0102";"Moabit";"1";"D";"95 und älter";12,00
"01";"Mitte";"0102";"Moabit";"2";"A";"00_05";279,00
"01";"Mitte";"0102";"Moabit";"2";"A";"05_10";249,00
"01";"Mitte";"0102";"Moabit";"2";"A";"10_15";206,00
"01";"Mitte";"0102";"Moabit";"2";"A";"15_20";431,00
"01";"Mitte";"0102";"Moabit";"2";"A";"20_25";988,00
"01";"Mitte";"0102";"Moabit";"2";"A";"25_30";1449,00
"01";"Mitte";"0102";"Moabit";"2";"A";"30_35";1208,00
"01";"Mitte";"0102";"Moabit";"2";"A";"35_40";1024,00
"01";"Mitte";"0102";"Moabit";"2";"A";"40_45";866,00
"01";"Mitte";"0102";"Moabit";"2";"A";"45_50";713,00
"01";"Mitte";"0102";"Moabit";"2";"A";"50_55";582,00
"01";"Mitte";"0102";"Moabit";"2";"A";"55_60";470,00
"01";"Mitte";"0102";"Moabit";"2";"A";"60_65";491,00
"01";"Mitte";"0102";"Moabit";"2";"A";"65_70";448,00
"01";"Mitte";"0102";"Moabit";"2";"A";"70_75";244,00
"01";"Mitte";"0102";"Moabit";"2";"A";"75_80";175,00
"01";"Mitte";"0102";"Moabit";"2";"A";"80_85";73,00
"01";"Mitte";"0102";"Moabit";"2";"A";"85_90";19,00
"01";"Mitte";"0102";"Moabit";"2";"A";"90_95";10,00
"01";"Mitte";"0102";"Moabit";"2";"A";"95 und älter";6,00
"01";"Mitte";"0102";"Moabit";"2";"D";"00_05";1506,00
"01";"Mitte";"0102";"Moabit";"2";"D";"05_10";1231,00
"01";"Mitte";"0102";"Moabit";"2";"D";"10_15";1120,00
"01";"Mitte";"0102";"Moabit";"2";"D";"15_20";1065,00
"01";"Mitte";"0102";"Moabit";"2";"D";"20_25";2408,00
"01";"Mitte";"0102";"Moabit";"2";"D";"25_30";3177,00
"01";"Mitte";"0102";"Moabit";"2";"D";"30_35";2348,00
"01";"Mitte";"0102";"Moabit";"2";"D";"35_40";1638,00
"01";"Mitte";"0102";"Moabit";"2";"D";"40_45";1354,00
"01";"Mitte";"0102";"Moabit";"2";"D";"45_50";1744,00
"01";"Mitte";"0102";"Moabit";"2";"D";"50_55";1802,00
"01";"Mitte";"0102";"Moabit";"2";"D";"55_60";1555,00
"01";"Mitte";"0102";"Moabit";"2";"D";"60_65";1327,00
"01";"Mitte";"0102";"Moabit";"2";"D";"65_70";1028,00
"01";"Mitte";"0102";"Moabit";"2";"D";"70_75";960,00
"01";"Mitte";"0102";"Moabit";"2";"D";"75_80";873,00
"01";"Mitte";"0102";"Moabit";"2";"D";"80_85";549,00
"01";"Mitte";"0102";"Moabit";"2";"D";"85_90";361,00
"01";"Mitte";"0102";"Moabit";"2";"D";"90_95";178,00
"01";"Mitte";"0102";"Moabit";"2";"D";"95 und älter";52,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"00_05";22,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"05_10";10,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"10_15";9,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"15_20";16,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"20_25";188,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"25_30";178,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"30_35";109,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"35_40";62,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"40_45";61,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"45_50";42,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"50_55";45,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"55_60";21,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"60_65";22,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"65_70";15,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"70_75";12,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"75_80";9,00
"01";"Mitte";"0103";"Hansaviertel";"1";"A";"80_85";6,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"00_05";77,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"05_10";66,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"10_15";60,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"15_20";61,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"20_25";113,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"25_30";142,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"30_35";107,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"35_40";112,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"40_45";126,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"45_50";174,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"50_55";187,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"55_60";131,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"60_65";147,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"65_70";140,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"70_75";170,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"75_80";110,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"80_85";62,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"85_90";31,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"90_95";12,00
"01";"Mitte";"0103";"Hansaviertel";"1";"D";"95 und älter";3,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"05_10";6,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"10_15";6,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"15_20";21,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"20_25";184,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"25_30";132,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"30_35";85,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"35_40";77,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"40_45";37,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"45_50";38,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"50_55";40,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"55_60";27,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"60_65";22,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"65_70";15,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"70_75";12,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"75_80";15,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"80_85";6,00
"01";"Mitte";"0103";"Hansaviertel";"2";"A";"85_90";3,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"00_05";77,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"05_10";47,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"10_15";72,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"15_20";65,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"20_25";107,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"25_30";109,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"30_35";103,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"35_40";76,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"40_45";106,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"45_50";130,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"50_55";142,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"55_60";139,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"60_65";169,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"65_70";133,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"70_75";165,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"75_80";130,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"80_85";107,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"85_90";69,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"90_95";34,00
"01";"Mitte";"0103";"Hansaviertel";"2";"D";"95 und älter";10,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"00_05";83,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"05_10";56,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"10_15";36,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"15_20";130,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"20_25";369,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"25_30";449,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"30_35";321,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"35_40";268,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"40_45";229,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"45_50";198,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"50_55";150,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"55_60";136,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"60_65";71,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"65_70";53,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"70_75";50,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"75_80";26,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"80_85";18,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"85_90";12,00
"01";"Mitte";"0104";"Tiergarten";"1";"A";"90_95";9,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"00_05";254,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"05_10";191,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"10_15";183,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"15_20";163,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"20_25";319,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"25_30";391,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"30_35";371,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"35_40";318,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"40_45";297,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"45_50";371,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"50_55";449,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"55_60";354,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"60_65";280,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"65_70";282,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"70_75";261,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"75_80";140,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"80_85";78,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"85_90";33,00
"01";"Mitte";"0104";"Tiergarten";"1";"D";"90_95";21,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"00_05";58,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"05_10";51,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"10_15";60,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"15_20";73,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"20_25";321,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"25_30";368,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"30_35";272,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"35_40";214,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"40_45";174,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"45_50";146,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"50_55";137,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"55_60";108,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"60_65";78,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"65_70";79,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"70_75";27,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"75_80";31,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"80_85";24,00
"01";"Mitte";"0104";"Tiergarten";"2";"A";"85_90";23,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"00_05";221,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"05_10";188,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"10_15";215,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"15_20";160,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"20_25";239,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"25_30";346,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"30_35";338,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"35_40";244,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"40_45";209,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"45_50";274,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"50_55";315,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"55_60";257,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"60_65";315,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"65_70";208,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"70_75";215,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"75_80";185,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"80_85";99,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"85_90";88,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"90_95";46,00
"01";"Mitte";"0104";"Tiergarten";"2";"D";"95 und älter";15,00
"01";"Mitte";"0105";"Wedding";"1";"A";"00_05";404,00
"01";"Mitte";"0105";"Wedding";"1";"A";"05_10";365,00
"01";"Mitte";"0105";"Wedding";"1";"A";"10_15";331,00
"01";"Mitte";"0105";"Wedding";"1";"A";"15_20";614,00
"01";"Mitte";"0105";"Wedding";"1";"A";"20_25";1454,00
"01";"Mitte";"0105";"Wedding";"1";"A";"25_30";2033,00
"01";"Mitte";"0105";"Wedding";"1";"A";"30_35";1896,00
"01";"Mitte";"0105";"Wedding";"1";"A";"35_40";1615,00
"01";"Mitte";"0105";"Wedding";"1";"A";"40_45";1467,00
"01";"Mitte";"0105";"Wedding";"1";"A";"45_50";1287,00
"01";"Mitte";"0105";"Wedding";"1";"A";"50_55";1054,00
"01";"Mitte";"0105";"Wedding";"1";"A";"55_60";682,00
"01";"Mitte";"0105";"Wedding";"1";"A";"60_65";410,00
"01";"Mitte";"0105";"Wedding";"1";"A";"65_70";420,00
"01";"Mitte";"0105";"Wedding";"1";"A";"70_75";321,00
"01";"Mitte";"0105";"Wedding";"1";"A";"75_80";186,00
"01";"Mitte";"0105";"Wedding";"1";"A";"80_85";76,00
"01";"Mitte";"0105";"Wedding";"1";"A";"85_90";22,00
"01";"Mitte";"0105";"Wedding";"1";"D";"00_05";1617,00
"01";"Mitte";"0105";"Wedding";"1";"D";"05_10";1313,00
"01";"Mitte";"0105";"Wedding";"1";"D";"10_15";1213,00
"01";"Mitte";"0105";"Wedding";"1";"D";"15_20";1124,00
"01";"Mitte";"0105";"Wedding";"1";"D";"20_25";2428,00
"01";"Mitte";"0105";"Wedding";"1";"D";"25_30";3600,00
"01";"Mitte";"0105";"Wedding";"1";"D";"30_35";2807,00
"01";"Mitte";"0105";"Wedding";"1";"D";"35_40";1893,00
"01";"Mitte";"0105";"Wedding";"1";"D";"40_45";1580,00
"01";"Mitte";"0105";"Wedding";"1";"D";"45_50";1988,00
"01";"Mitte";"0105";"Wedding";"1";"D";"50_55";2171,00
"01";"Mitte";"0105";"Wedding";"1";"D";"55_60";1785,00
"01";"Mitte";"0105";"Wedding";"1";"D";"60_65";1490,00
"01";"Mitte";"0105";"Wedding";"1";"D";"65_70";1022,00
"01";"Mitte";"0105";"Wedding";"1";"D";"70_75";1197,00
"01";"Mitte";"0105";"Wedding";"1";"D";"75_80";879,00
"01";"Mitte";"0105";"Wedding";"1";"D";"80_85";411,00
"01";"Mitte";"0105";"Wedding";"1";"D";"85_90";213,00
"01";"Mitte";"0105";"Wedding";"1";"D";"90_95";53,00
"01";"Mitte";"0105";"Wedding";"1";"D";"95 und älter";9,00
"01";"Mitte";"0105";"Wedding";"2";"A";"00_05";374,00
"01";"Mitte";"0105";"Wedding";"2";"A";"05_10";328,00
"01";"Mitte";"0105";"Wedding";"2";"A";"10_15";291,00
"01";"Mitte";"0105";"Wedding";"2";"A";"15_20";521,00
"01";"Mitte";"0105";"Wedding";"2";"A";"20_25";1350,00
"01";"Mitte";"0105";"Wedding";"2";"A";"25_30";1772,00
"01";"Mitte";"0105";"Wedding";"2";"A";"30_35";1485,00
"01";"Mitte";"0105";"Wedding";"2";"A";"35_40";1174,00
"01";"Mitte";"0105";"Wedding";"2";"A";"40_45";1061,00
"01";"Mitte";"0105";"Wedding";"2";"A";"45_50";882,00
"01";"Mitte";"0105";"Wedding";"2";"A";"50_55";745,00
"01";"Mitte";"0105";"Wedding";"2";"A";"55_60";555,00
"01";"Mitte";"0105";"Wedding";"2";"A";"60_65";504,00
"01";"Mitte";"0105";"Wedding";"2";"A";"65_70";507,00
"01";"Mitte";"0105";"Wedding";"2";"A";"70_75";273,00
"01";"Mitte";"0105";"Wedding";"2";"A";"75_80";164,00
"01";"Mitte";"0105";"Wedding";"2";"A";"80_85";51,00
"01";"Mitte";"0105";"Wedding";"2";"A";"85_90";15,00
"01";"Mitte";"0105";"Wedding";"2";"A";"90_95";6,00
"01";"Mitte";"0105";"Wedding";"2";"A";"95 und älter";3,00
"01";"Mitte";"0105";"Wedding";"2";"D";"00_05";1514,00
"01";"Mitte";"0105";"Wedding";"2";"D";"05_10";1301,00
"01";"Mitte";"0105";"Wedding";"2";"D";"10_15";1218,00
"01";"Mitte";"0105";"Wedding";"2";"D";"15_20";1099,00
"01";"Mitte";"0105";"Wedding";"2";"D";"20_25";2782,00
"01";"Mitte";"0105";"Wedding";"2";"D";"25_30";3433,00
"01";"Mitte";"0105";"Wedding";"2";"D";"30_35";2337,00
"01";"Mitte";"0105";"Wedding";"2";"D";"35_40";1553,00
"01";"Mitte";"0105";"Wedding";"2";"D";"40_45";1179,00
"01";"Mitte";"0105";"Wedding";"2";"D";"45_50";1657,00
"01";"Mitte";"0105";"Wedding";"2";"D";"50_55";1867,00
"01";"Mitte";"0105";"Wedding";"2";"D";"55_60";1518,00
"01";"Mitte";"0105";"Wedding";"2";"D";"60_65";1234,00
"01";"Mitte";"0105";"Wedding";"2";"D";"65_70";1030,00
"01";"Mitte";"0105";"Wedding";"2";"D";"70_75";1243,00
"01";"Mitte";"0105";"Wedding";"2";"D";"75_80";1207,00
"01";"Mitte";"0105";"Wedding";"2";"D";"80_85";752,00
"01";"Mitte";"0105";"Wedding";"2";"D";"85_90";580,00
"01";"Mitte";"0105";"Wedding";"2";"D";"90_95";280,00
"01";"Mitte";"0105";"Wedding";"2";"D";"95 und älter";81,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"00_05";527,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"05_10";551,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"10_15";501,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"15_20";829,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"20_25";1526,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"25_30";2252,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"30_35";2032,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"35_40";1974,00
